GameId,NumberOfGame,OverAllTime
654,22,401.7795510292053
655,105,1177.9632539749146
656,44,435.35450983047485
657,48,455.2009789943695
658,52,513.3072290420532
659,186,860.9980270862579
660,53,453.95274209976196
661,43,560.5809161663055
662,54,714.0600578784943
663,55,598.3176119327545
664,86,941.8400900363922
665,109,860.6535799503326
666,53,577.0938048362732
667,53,455.6813750267029
668,91,777.3349850177765
669,98,903.9055938720703
670,35,369.5429768562317
671,72,736.6647238731384
672,51,508.0786290168762
673,115,933.35209608078
674,22,201.27108693122864
675,66,1217.4981608390808
676,82,834.6830179691315
677,97,1421.9072711467743
678,44,602.370208978653
679,58,604.8678321838379
680,95,910.6691780090332
681,43,473.6846420764923
682,68,604.7087309360504
683,56,600.8669040203094
684,37,326.7407410144806
685,82,691.3259699344635
686,57,599.3635709285736
687,41,387.259122133255
688,86,727.8975410461426
689,95,560.3491199016571
690,157,935.0602238178253
691,25,267.494775056839
692,45,518.1554410457611
693,108,1261.4680559635162
694,61,627.7773349285126
695,90,688.7744929790497
696,42,428.8936378955841
697,82,692.2586169242859
698,59,791.2062900066376
699,46,584.121997833252
700,8,79.36491203308105
701,82,815.8503029346466
702,101,639.6053330898285
703,71,554.6970880031586
704,50,476.0173108577728
705,137,539.4642691612244
706,77,808.3387389183044
707,19,224.95335412025452
708,38,433.1805238723755
709,81,604.0366702079773
710,47,484.76145100593567
711,2,11.855875015258789
712,82,793.7449769973755
713,33,325.84687089920044
714,92,961.2068719863892
715,45,432.12430000305176
716,128,1161.4850039482117
717,76,565.7856910228729
718,141,817.2995359897614
719,42,508.76524806022644
720,54,503.77441692352295
721,81,1091.9234499931335
722,80,562.3215479850769
723,8,71.57983613014221
724,15,117.65144801139832
725,40,766.4351358413696
726,56,453.3947079181671
727,58,504.66102504730225
728,86,771.8263959884644
729,66,756.1453738212585
730,68,679.9939670562744
731,62,878.3329291343689
732,96,1099.707265138626
733,5,41.65061116218567
734,47,472.25168681144714
735,108,1153.2083621025085
736,122,932.5871970653534
737,24,220.38980388641357
738,73,599.3259310722351
739,62,963.9806008338928
740,18,184.4789650440216
741,80,737.7043769359589
742,47,460.5815761089325
743,66,610.197793006897
744,71,697.4281570911407
745,77,417.73975110054016
746,87,637.1638329029083
747,44,408.2001039981842
748,37,359.46486806869507
749,87,930.8824908733368
750,18,200.89656710624695
751,29,267.73089599609375
752,70,928.6430110931396
753,65,609.8863658905029
754,96,806.4688649177551
755,121,1359.4336330890656
756,14,150.871591091156
757,70,912.3161690235138
758,103,896.4855518341064
759,51,560.9451999664307
760,63,539.4693999290466
761,50,588.6599009037018
762,16,133.27077889442444
763,52,605.1050291061401
764,60,614.9401788711548
765,21,229.4182369709015
766,58,658.625147819519
767,107,937.9900431632996
768,80,681.7723360061646
769,84,825.5656499862671
770,129,783.3606250286102
771,144,912.9589231014252
772,40,516.7279570102692
773,68,623.0149209499359
774,100,793.434249162674
775,66,903.4093120098114
776,146,994.1764359474182
777,93,988.7966811656952
778,58,502.79128408432007
779,75,618.3916399478912
780,100,686.2510569095612
781,160,749.420422077179
782,54,649.6566829681396
783,75,719.904137134552
784,63,454.7033009529114
785,51,536.2140381336212
786,70,621.7727301120758
787,58,511.7265350818634
788,36,508.8508880138397
789,57,509.2690029144287
790,105,1090.237251996994
791,45,558.606202840805
792,98,685.4079189300537
793,11,83.22611403465271
794,49,489.0656569004059
795,35,395.82090997695923
796,75,690.6588580608368
797,135,1070.4198620319366
798,66,859.8449618816376
799,9,75.6584300994873
800,74,680.525689125061
801,99,557.2073290348053
802,67,828.0071139335632
803,39,429.58006405830383
804,59,561.4338040351868
805,51,432.98130893707275
806,23,269.79603910446167
807,66,515.745038986206
808,120,928.9311318397522
809,66,651.2638990879059
810,58,634.3385388851166
811,96,1174.31436419487
812,45,426.1359407901764
813,30,321.03592109680176
814,62,576.8824441432953
815,142,816.7129361629486
816,46,395.99095010757446
817,65,834.1725718975067
818,66,656.3102250099182
819,79,974.4028568267822
820,33,374.4782040119171
821,116,568.6792719364166
822,98,657.5821249485016
823,60,503.42616081237793
824,24,261.97271394729614
825,150,660.0516631603241
826,63,700.3132569789886
827,58,599.8477621078491
828,93,770.8825771808624
829,33,333.8905861377716
830,73,676.4780168533325
831,75,569.2621247768402
832,44,451.8880069255829
833,77,776.3991439342499
834,90,720.6048090457916
835,61,527.0689959526062
836,17,166.61008405685425
837,51,507.99751591682434
838,21,221.09586691856384
839,66,550.5651588439941
840,31,334.0543179512024
841,47,577.8867769241333
842,83,990.8634731769562
843,85,944.9502820968628
844,60,653.5822479724884
845,45,381.11510491371155
846,46,449.8384737968445
847,64,625.2564399242401
848,73,455.74761486053467
849,97,763.5832049846649
850,109,1053.3697690963745
851,16,125.55024909973145
852,68,825.1886699199677
853,65,870.8688340187073
854,96,803.9341988563538
855,89,629.1104571819305
856,49,593.209547996521
857,119,901.2583940029144
858,102,674.785542011261
859,20,238.49401593208313
860,62,754.2169649600983
861,65,599.0386049747467
862,2,7.340535879135132
863,52,594.1874120235443
864,43,464.8457691669464
865,77,692.4934620857239
866,51,501.5506091117859
867,60,634.0518479347229
868,48,465.6357138156891
869,83,413.7328870296478
870,71,697.410640001297
871,51,551.5354599952698
872,81,924.7392101287842
873,2,16.00627303123474
874,51,634.1974120140076
875,46,437.54257798194885
876,63,526.5376551151276
877,64,991.6240420341492
878,30,303.9913010597229
879,63,799.1166861057281
880,107,1057.8505229949951
881,62,978.0442981719971
882,44,474.56154799461365
883,60,581.9359948635101
884,57,625.6500880718231
885,60,701.5772268772125
886,80,830.4759039878845
887,84,654.8032569885254
888,69,733.367269039154
889,69,792.8627300262451
890,50,650.2316579818726
891,55,502.70956778526306
892,60,671.3386738300323
893,38,350.4725239276886
894,71,545.1128678321838
895,76,883.307963848114
896,117,909.5957651138306
897,129,708.5323688983917
898,64,885.6899919509888
899,45,497.6603090763092
900,75,817.1720240116119
901,68,412.6416721343994
902,70,690.2996251583099
903,57,424.4934980869293
904,56,519.2809870243073
905,78,1031.3227541446686
906,117,1261.9536271095276
907,75,787.33180809021
908,46,488.2335858345032
909,134,805.8092141151428
910,57,489.20720195770264
911,30,324.7394828796387
912,52,511.7023811340332
913,63,624.3934369087219
914,47,479.5669119358063
915,64,682.9190709590912
916,35,370.0852880477905
917,130,823.9890730381012
918,53,593.9983198642731
919,67,849.8351140022278
920,88,1132.622722864151
921,29,331.44410014152527
922,45,454.192498922348
923,47,516.9621551036835
924,102,915.9108998775482
925,49,490.6249670982361
926,68,963.4516360759735
927,121,717.7798969745636
928,76,615.2232110500336
929,25,231.57740807533264
930,37,272.0479459762573
931,74,444.77988505363464
932,32,325.345566034317
933,61,686.168566942215
934,73,912.5518488883972
935,87,716.806401014328
936,97,776.2336912155151
937,73,596.187252998352
938,61,674.6096060276031
939,31,290.43138790130615
940,98,1120.8576509952545
941,51,672.0622220039368
942,27,310.82537817955017
943,77,776.8976531028748
944,54,731.342386007309
945,52,644.0755789279938
946,36,423.28505992889404
947,92,722.7910940647125
948,108,1016.6337609291077
949,19,163.50530195236206
950,86,1043.5971958637238
951,49,582.2879991531372
952,39,430.173052072525
953,89,728.5452950000763
954,46,454.51687502861023
955,47,553.3232700824738
956,99,1396.7511649131775
957,61,646.4837670326233
958,31,281.14470887184143
959,112,640.542603969574
960,67,665.6299409866333
961,66,724.6899302005768
962,90,902.05268907547
963,56,682.2556591033936
964,45,555.6657350063324
965,155,678.1203050613403
966,26,271.31395292282104
967,82,1117.6504900455475
968,75,847.1801769733429
969,64,679.7728660106659
970,30,288.36335802078247
971,72,835.7579939365387
972,87,829.9788959026337
973,43,380.70444893836975
974,69,879.7919039726257
975,76,1069.2212960720062
976,60,699.5194039344788
977,22,249.6217222213745
978,46,484.52134919166565
979,26,244.1891119480133
980,26,268.2748291492462
981,82,778.1426169872284
982,51,551.7251029014587
983,120,686.4147310256958
984,80,656.6800770759583
985,95,600.9106140136719
986,29,237.18489289283752
987,24,230.20836782455444
988,80,755.7541689872742
989,94,1018.0538339614868
990,93,754.084841966629
991,63,668.772369146347
992,12,108.52712297439575
993,49,551.1915130615234
994,99,897.7106268405914
995,45,450.2205550670624
996,73,533.1987659931183
997,79,809.8894250392914
998,25,247.46850514411926
999,28,262.9443509578705
1000,75,613.3507709503174
1001,82,707.2890951633453
1002,50,530.3696150779724
1003,127,677.7991969585419
1004,88,1138.1980140209198
1005,84,726.4264559745789
1006,18,161.76979303359985
1007,151,1082.144347190857
1008,105,753.7339930534363
1009,67,648.4141008853912
1010,17,171.14136791229248
1011,90,652.9355249404907
1012,60,511.03975105285645
1013,30,372.2833960056305
1014,67,663.5491688251495
1015,80,701.3496339321136
1016,73,773.524838924408
1017,57,509.53057503700256
1018,24,210.15334606170654
1019,62,614.8680639266968
1020,111,843.4532191753387
1021,41,377.4076180458069
1022,74,630.005115032196
1023,88,694.867751121521
1024,54,519.9739339351654
1025,64,628.4894700050354
1026,50,404.45362305641174
1027,43,437.02216601371765
1028,17,238.18681716918945
1029,4,32.413012981414795
1030,121,1009.6439440250397
1031,13,136.01757788658142
1032,49,613.7579660415649
1033,49,466.9247908592224
1034,29,287.142217874527
1035,24,192.97170400619507
1036,83,951.5923421382904
1037,95,736.9427759647369
1038,50,518.8587501049042
1039,59,507.8961350917816
1040,97,1226.528216123581
1041,32,318.78723788261414
1042,74,729.9729571342468
1043,14,134.67591881752014
1044,76,636.0384609699249
1045,64,522.0498690605164
1046,25,191.47725009918213
1047,44,344.6141631603241
1048,46,560.2548201084137
1049,103,712.6514971256256
1050,44,494.111487865448
1051,106,739.349198102951
1052,23,221.74370884895325
1053,55,602.1174268722534
1054,81,980.9507381916046
1055,120,755.5819489955902
1056,46,584.0972599983215
1057,69,496.59115386009216
1058,106,758.4817311763763
1059,66,692.2780201435089
1060,67,771.597424030304
1061,85,659.6206519603729
1062,15,166.32454800605774
1063,134,907.9506950378418
1064,24,260.9120569229126
1065,13,127.63884592056274
1066,50,449.0934238433838
1067,96,610.7108030319214
1068,77,620.798269033432
1069,72,565.6363668441772
1070,20,201.63034296035767
1071,33,362.4520101547241
1072,66,663.3207111358643
1073,7,58.13295292854309
1074,112,1144.7994630336761
1075,28,253.79969596862793
1076,7,59.1258339881897
1077,118,466.0305621623993
1078,26,193.43176078796387
1079,105,638.9096269607544
1080,92,926.0304391384125
1081,22,225.53454113006592
1082,68,592.549586057663
1083,45,481.6942071914673
1084,101,1016.1435441970825
1085,48,445.7180540561676
1086,61,623.8559050559998
1087,40,321.1008241176605
1088,17,168.8184299468994
1089,86,666.9509088993073
1090,37,408.2737319469452
1091,60,601.7368011474609
1092,58,594.0921859741211
1093,71,604.7370660305023
1094,7,59.70481300354004
1095,51,553.7868740558624
1096,54,427.7823169231415
1097,88,891.7185959815979
1098,60,816.2517821788788
1099,21,187.7601399421692
1100,46,469.04372787475586
1101,39,438.3173530101776
1102,138,818.048840045929
1103,70,572.6661219596863
1104,94,1240.820532798767
1105,92,1377.643177986145
1106,55,624.0402240753174
1107,85,783.7860949039459
1108,55,608.9437007904053
1109,43,511.9054980278015
1110,104,973.380921125412
1111,37,324.3898129463196
1112,46,420.1387631893158
1113,110,858.0778288841248
1114,86,762.7966709136963
1115,102,546.3131308555603
1116,30,317.35081601142883
1117,33,420.71196484565735
1118,75,784.6788940429688
1119,96,979.9266951084137
1120,88,614.1511180400848
1121,76,755.9010949134827
1122,38,510.0541501045227
1123,90,797.6849789619446
1124,55,683.2998549938202
1125,36,392.57583498954773
1126,61,731.9302599430084
1127,42,833.8944449424744
1128,17,159.58026909828186
1129,15,127.94183802604675
1130,19,224.44979405403137
1131,62,646.7330660820007
1132,126,596.6381959915161
1133,77,614.489953994751
1134,71,822.3432190418243
1135,94,718.7722549438477
1136,81,686.3502128124237
1137,13,91.72680592536926
1138,78,999.592677116394
1139,92,761.2621071338654
1140,28,214.6196358203888
1141,88,685.046324968338
1142,63,677.92240691185
1143,82,741.5859189033508
1144,65,762.8769719600677
1145,68,582.3996498584747
1146,42,344.58085083961487
1147,77,819.3582417964935
1148,56,588.9513101577759
1149,42,433.1630868911743
